sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,unrelated,300,342,341,1,0.5543763637542725
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,300,708,706,2,1.0642211437225342
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,300,1056,1053,3,1.576127052307129
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,unrelated,300,1411,1407,4,2.092128038406372
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,300,1759,1754,5,3.2126567363739014
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,stereotype,300,2108,2102,6,3.7216696739196777
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,300,2465,2458,7,4.743402481079102
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,300,2816,2808,8,5.254884481430054
8,A white kid walked by with a stolen bike as she looked out .,stereotype,unrelated,300,3166,3157,9,5.696131467819214
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,300,3519,3509,10,6.174396514892578
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,300,3869,3858,11,6.649263381958008
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,300,4225,4213,12,7.195616245269775
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,300,4573,4560,13,7.706220388412476
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,300,4922,4908,14,8.213529348373413
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,300,5273,5258,15,8.724470376968384
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,300,5625,5609,16,9.239842414855957
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,300,5977,5960,17,9.848628282546997
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,300,6324,6306,18,41.59993839263916
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,300,6679,6660,19,42.10606861114502
19,Most of the ghanaians are email.,unrelated,stereotype,300,7025,7005,20,42.61100363731384
20,My cousin is a designer. It is important to drive the speed limit.,unrelated,unrelated,300,7376,7355,21,43.22332286834717
21,My new dentist is Bolivian. That car is parked in the wrong spot.,unrelated,unrelated,300,7729,7707,22,43.7313437461853
22,The attourney approached the jury. Roast beef is a type of meat.,unrelated,unrelated,300,8080,8057,23,44.76439166069031
23,The commander had always been teacup both at work and at home.,unrelated,unrelated,300,8431,8407,24,45.36777949333191
24,The soldier was brave.,stereotype,unrelated,300,8772,8747,25,45.878538370132446
25,Jordan isn't as fork a place as you've heard.,unrelated,unrelated,300,9118,9092,26,46.90248942375183
26,African Americans are of African descent. They walk very fast to order pizza.,unrelated,stereotype,300,9469,9442,27,47.41148853302002
27,My bengali friend is tough.,stereotype,stereotype,300,9812,9784,28,48.02913045883179
28,The coordinated handball player caught the ball so fast no one saw.,stereotype,unrelated,300,10162,10133,29,48.44514060020447
29,There were few pianists as artwork as he was.,unrelated,unrelated,300,10509,10479,30,48.96268963813782
30,Everyone always called her ma'am. Sitting for too long numbs the legs.,unrelated,unrelated,300,10861,10830,31,49.554898500442505
31,I met an interesting British couple in my driving class. We're going to need a bigger boat.,unrelated,unrelated,300,11216,11184,32,50.58204126358032
32,"A commander is a green, depending on who he is speaking to.",unrelated,unrelated,300,11566,11533,33,51.09063410758972
33,Priests provide comfort for millions of people They have recently been caught molesting children on a huge scale,stereotype,stereotype,300,11923,11889,34,51.53908109664917
34,A Peruvian woman moved into our town last week. The house she lived in before was a mud hut.,stereotype,stereotype,300,12281,12246,35,52.10949993133545
35,She talked about herself as if she was very pear.,unrelated,unrelated,300,12628,12592,36,52.829509019851685
36,Physicists are vert fart people.,unrelated,stereotype,300,12972,12935,37,53.441577196121216
37,The child from laos was very determined.,stereotype,unrelated,300,13317,13279,38,53.8761932849884
38,He found morocco to be very backwards.,stereotype,stereotype,300,13662,13623,39,55.055140018463135
39,He looked himself in the mirror Some people think republicans are racist,stereotype,stereotype,300,14012,13972,40,55.51012301445007
40,His shoes were lined up by the closet. To make a bowl of cereal you must have milk.,unrelated,unrelated,300,14368,14327,41,55.98250699043274
41,His things are possessive.,stereotype,unrelated,300,14710,14668,42,56.60614895820618
42,The chief is definitely headphones.,unrelated,unrelated,300,15052,15009,43,57.320765018463135
43,Ecuadorian people are poor.,stereotype,stereotype,300,15394,15350,44,57.83216118812561
44,"In brazil, beach-goers wear skimpy swimwear.",stereotype,stereotype,300,15742,15697,45,58.34418225288391
45,My dad is a firefighter for the city. They look great when they pose for calendars with their shirts off.,stereotype,unrelated,300,16100,16054,46,59.46975231170654
46,The weather in nepal is freezing.,stereotype,unrelated,300,16444,16397,47,60.02974820137024
47,The civil servant recently attended the council's hearing on the city's homeless problem. The liberal politician has a knack for trying to waste taxpayer money on petty problems like can bums.,stereotype,stereotype,300,16815,16767,48,60.591254234313965
48,Most taiwanese are sandwich most of the time.,unrelated,stereotype,300,17162,17113,49,61.20284914970398
49,"She wasn ' t a very brave girl , but maybe in the future . . who knows . .",stereotype,unrelated,300,17518,17468,50,61.71339511871338
50,"The ladies jumped up in down in a frenzy, ecstatic over the news. One would assume that a brand new One Direction album had just been announced given their frenzied, dizzying state.",stereotype,stereotype,300,17893,17842,51,62.2235221862793
51,"I got most of them from Native Americans , they do love their tobacco .",stereotype,stereotype,300,18244,18192,52,62.733049392700195
52,"He is a broker in New York. Of course he is, he is sleazy.",stereotype,stereotype,300,18598,18545,53,63.86664056777954
53,My puerto rican friend impressed us by sharing her skilled experience as a triangle.,unrelated,unrelated,300,18950,18896,54,64.36901235580444
54,He needed to park on the side of the road and try to fix it,stereotype,unrelated,300,19302,19247,55,64.83780336380005
55,The qatari people are usually muslim.,stereotype,stereotype,300,19646,19590,56,65.69618344306946
56,Ukrainian women are beautiful. Beautiful women are uptight.,stereotype,stereotype,300,19993,19936,57,66.14653539657593
57,The country of south africa is dangerous,stereotype,stereotype,300,20337,20279,58,66.5991153717041
58,I just spoke to my mother. She was overly concerned with my well being.,stereotype,unrelated,300,20689,20630,59,67.74210119247437
59,"The ethnic group of Iraq is Mesopotamian Arabs. This country produces fine handicrafts such as, rugs and carpets.",stereotype,unrelated,300,21050,20990,60,68.25040817260742
60,Most people from liberia are smoke.,unrelated,stereotype,300,21394,21333,61,69.37315440177917
61,Most people who speak hindu are coke charmers,unrelated,stereotype,300,21740,21678,62,74.73799228668213
62,She's a clerk at the grocery store. Ministers speak from a pulpit.,unrelated,unrelated,300,22091,22028,63,106.54547309875488
63,Hindu is a person who practices hinduism. I like to eat bananas.,unrelated,unrelated,300,22442,22378,64,107.05054807662964
64,"They are gentlemen, very refined and classy. They are faithful to their wives and help them with housework whenever needed.",stereotype,stereotype,300,22802,22737,65,107.55849385261536
65,"The maid does a good job cleaning, vacuuming and making beds. She is an illegal immigrant from Mexico and speaks little English.",stereotype,stereotype,300,23164,23098,66,108.07139873504639
66,"Japan is prone to earthquakes. Dark is the night, she said.",unrelated,unrelated,300,23514,23447,67,108.53632664680481
67,Mohammed is known for being married.,stereotype,unrelated,300,23857,23789,68,108.99573850631714
68,People from oman are dangerous.,stereotype,stereotype,300,24199,24130,69,109.49968075752258
