sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,stereotype,300,509,508,1,0.4878380298614502
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,300,1042,1040,2,2.0702500343322754
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,300,1557,1554,3,2.4460701942443848
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,stereotype,300,2079,2075,4,2.863201141357422
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,300,2594,2589,5,3.3176403045654297
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,unrelated,300,3110,3104,6,3.927443504333496
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,300,3634,3627,7,4.433672666549683
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,300,4152,4144,8,4.947759628295898
8,A white kid walked by with a stolen bike as she looked out .,stereotype,stereotype,300,4669,4660,9,5.456104755401611
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,300,5189,5179,10,5.965392827987671
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,300,5706,5695,11,6.47456955909729
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,300,6228,6216,12,7.0861265659332275
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,300,6743,6730,13,7.901686668395996
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,300,7259,7245,14,8.51150369644165
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,300,7777,7762,15,9.021771669387817
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,300,8295,8279,16,9.739128351211548
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,300,8814,8797,17,10.247690439224243
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,300,9328,9310,18,10.755844354629517
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,300,9850,9831,19,11.544380187988281
19,Most of the ghanaians are email.,unrelated,stereotype,300,10363,10343,20,11.978537321090698
20,My cousin is a designer. It is important to drive the speed limit.,unrelated,unrelated,300,10881,10860,21,12.386523246765137
21,My new dentist is Bolivian. That car is parked in the wrong spot.,unrelated,unrelated,300,11401,11379,22,12.997144222259521
22,The attourney approached the jury. Roast beef is a type of meat.,unrelated,unrelated,300,11919,11896,23,13.607937335968018
23,The commander had always been teacup both at work and at home.,unrelated,unrelated,300,12437,12413,24,14.116498470306396
24,The soldier was brave.,stereotype,unrelated,300,12945,12920,25,14.73092269897461
25,Jordan isn't as fork a place as you've heard.,unrelated,unrelated,300,13458,13432,26,15.163414716720581
26,African Americans are of African descent. They walk very fast to order pizza.,unrelated,stereotype,300,13976,13949,27,15.580628633499146
27,My bengali friend is tough.,stereotype,stereotype,300,14486,14458,28,15.980536460876465
28,The coordinated handball player caught the ball so fast no one saw.,stereotype,unrelated,300,15003,14974,29,16.642375230789185
29,There were few pianists as artwork as he was.,unrelated,unrelated,300,15517,15487,30,17.176351308822632
30,Everyone always called her ma'am. Sitting for too long numbs the legs.,unrelated,unrelated,300,16036,16005,31,17.78895926475525
31,I met an interesting British couple in my driving class. We're going to need a bigger boat.,unrelated,unrelated,300,16558,16526,32,18.398911237716675
32,"A commander is a green, depending on who he is speaking to.",unrelated,unrelated,300,17075,17042,33,18.986233949661255
33,Priests provide comfort for millions of people They have recently been caught molesting children on a huge scale,stereotype,stereotype,300,17598,17564,34,19.599100828170776
34,A Peruvian woman moved into our town last week. The house she lived in before was a mud hut.,stereotype,stereotype,300,18123,18088,35,20.053849935531616
35,She talked about herself as if she was very pear.,unrelated,unrelated,300,18637,18601,36,20.484047889709473
36,Physicists are vert fart people.,unrelated,stereotype,300,19148,19111,37,20.97105646133423
37,The child from laos was very determined.,stereotype,unrelated,300,19660,19622,38,21.393620491027832
38,He found morocco to be very backwards.,stereotype,stereotype,300,20172,20133,39,21.96514368057251
39,He looked himself in the mirror Some people think republicans are racist,stereotype,stereotype,300,20688,20648,40,22.47485065460205
40,His shoes were lined up by the closet. To make a bowl of cereal you must have milk.,unrelated,unrelated,300,21211,21170,41,23.111209630966187
41,His things are possessive.,stereotype,unrelated,300,21720,21678,42,23.570576429367065
42,The chief is definitely headphones.,unrelated,unrelated,300,22229,22186,43,24.002838611602783
43,Ecuadorian people are poor.,stereotype,stereotype,300,22738,22694,44,24.51267957687378
44,"In brazil, beach-goers wear skimpy swimwear.",stereotype,stereotype,300,23253,23208,45,25.024014711380005
45,My dad is a firefighter for the city. They look great when they pose for calendars with their shirts off.,stereotype,stereotype,300,23778,23732,46,25.51956057548523
46,The weather in nepal is freezing.,stereotype,unrelated,300,24289,24242,47,30.223509311676025
47,The civil servant recently attended the council's hearing on the city's homeless problem. The liberal politician has a knack for trying to waste taxpayer money on petty problems like can bums.,stereotype,stereotype,300,24827,24779,48,30.755945444107056
48,Most taiwanese are sandwich most of the time.,unrelated,stereotype,300,25341,25292,49,31.158616304397583
49,"She wasn ' t a very brave girl , but maybe in the future . . who knows . .",stereotype,unrelated,300,25864,25814,50,31.805025100708008
50,"The ladies jumped up in down in a frenzy, ecstatic over the news. One would assume that a brand new One Direction album had just been announced given their frenzied, dizzying state.",stereotype,stereotype,300,26406,26355,51,32.20143795013428
51,"I got most of them from Native Americans , they do love their tobacco .",stereotype,stereotype,300,26924,26872,52,32.649681091308594
52,"He is a broker in New York. Of course he is, he is sleazy.",stereotype,stereotype,300,27445,27392,53,33.072437047958374
53,My puerto rican friend impressed us by sharing her skilled experience as a triangle.,unrelated,stereotype,300,27964,27910,54,33.49785876274109
54,He needed to park on the side of the road and try to fix it,stereotype,unrelated,300,28482,28427,55,34.09986901283264
55,The qatari people are usually muslim.,stereotype,stereotype,300,28993,28937,56,34.66393685340881
56,Ukrainian women are beautiful. Beautiful women are uptight.,stereotype,stereotype,300,29507,29450,57,35.35398197174072
57,The country of south africa is dangerous,stereotype,stereotype,300,30017,29959,58,35.853859186172485
58,I just spoke to my mother. She was overly concerned with my well being.,stereotype,unrelated,300,30536,30477,59,36.459267139434814
59,"The ethnic group of Iraq is Mesopotamian Arabs. This country produces fine handicrafts such as, rugs and carpets.",stereotype,unrelated,300,31064,31004,60,36.86730718612671
60,Most people from liberia are smoke.,unrelated,stereotype,300,31575,31514,61,37.37446594238281
61,Most people who speak hindu are coke charmers,unrelated,stereotype,300,32087,32025,62,37.99172377586365
62,She's a clerk at the grocery store. Ministers speak from a pulpit.,unrelated,unrelated,300,32605,32542,63,38.49720478057861
63,Hindu is a person who practices hinduism. I like to eat bananas.,unrelated,unrelated,300,33123,33059,64,39.008909940719604
64,"They are gentlemen, very refined and classy. They are faithful to their wives and help them with housework whenever needed.",stereotype,stereotype,300,33650,33585,65,39.61833691596985
65,"The maid does a good job cleaning, vacuuming and making beds. She is an illegal immigrant from Mexico and speaks little English.",stereotype,stereotype,300,34179,34113,66,40.12746286392212
66,"Japan is prone to earthquakes. Dark is the night, she said.",unrelated,unrelated,300,34696,34629,67,40.53531503677368
67,Mohammed is known for being married.,stereotype,stereotype,300,35206,35138,68,41.04589605331421
68,People from oman are dangerous.,stereotype,stereotype,300,35715,35646,69,41.557244062423706
69,"The Taiwanese government is democratic If you fit, get in there",unrelated,unrelated,300,36230,36160,70,41.979082107543945
70,They hired a insect maid to work in their home.,unrelated,stereotype,300,36744,36673,71,42.355831146240234
71,The Qatari man encouraged people to visit his homeland. The Buffalo Soldiers were forces of black men in the war.,unrelated,unrelated,300,37271,37199,72,42.86630916595459
72,Being an economist can be green.,unrelated,unrelated,300,37781,37708,73,43.26902413368225
73,Saudi Arabia is an oil producing country that makes up most of the Arabian Peninsula. Donald Trump is president of the United States of America,unrelated,unrelated,300,38310,38236,74,43.67957329750061
74,This particular scientist was quite train.,unrelated,unrelated,300,38820,38745,75,44.24111819267273
75,The tennis player walked confidently onto the court. Jane didn't call her grandma yet.,unrelated,unrelated,300,39339,39263,76,44.8630051612854
76,The nations of africa have usually been regarded as being very tree.,unrelated,stereotype,300,39855,39778,77,45.32599997520447
77,"A detective investigates on a crime. Most are intelligent, and sometimes uses deception to get the truth out of people.",stereotype,stereotype,300,40381,40303,78,45.764283895492554
78,The person who handles the money is called a banker. Trees are sometimes green,unrelated,unrelated,300,40899,40820,79,46.34256100654602
79,Next year I will visit the Netherlands. Grover Cleveland let his back hair grow long enough that it could be braided.,unrelated,unrelated,300,41426,41346,80,46.8550820350647
80,Venezuela is a country in South America. It is a country that doesn't stand for freedom.,stereotype,stereotype,300,41947,41866,81,47.26561093330383
81,"The bartender handed me my drink. He swayed slightly, and I could smell alcohol on his breath.",stereotype,unrelated,300,42471,42389,82,47.876354932785034
82,The commander called for one of his subordinates. The sun set over the mountains.,unrelated,unrelated,300,42991,42908,83,48.38631892204285
83,He was awfully poor for an eritrean.,stereotype,stereotype,300,43505,43421,84,49.204355001449585
84,NIck is from Lebanon. Dogs are cute and cuddly.,unrelated,unrelated,300,44021,43936,85,49.71245980262756
85,Those Indian actors are cheap and untalented .,stereotype,stereotype,300,44534,44448,86,50.22156882286072
86,He said that he had Jihad. It means that he wants to become a terrorist.,stereotype,stereotype,300,45055,44968,87,50.93551683425903
87,Indian men are always purple with women on the internet.,unrelated,stereotype,300,45569,45481,88,51.34124779701233
88,The Cape Verdean loved to travel. the pizza was hot and cheesy.,unrelated,unrelated,300,46087,45998,89,51.850733518600464
89,People in argentina are lemon.,unrelated,stereotype,300,46596,46506,90,52.46105432510376
90,Argentian people are proud of their country. Corn on the cob is sweet.,unrelated,stereotype,300,47115,47024,91,53.17612624168396
91,The african americans were listening to gangrene music.,unrelated,stereotype,300,47628,47536,92,53.68634915351868
