coef,se,z,p,ci_low,ci_high,term,OR,OR_ci_low,OR_ci_high
0.6263733080205789,0.10455262975552128,5.990985683337161,2.085730026080427e-09,0.4214539192108064,0.8312926968303513,Intercept,1.8708133971292318,1.5241759741652046,2.296285223099088
-0.05100916311701617,0.026361550060720423,-1.9349834512584867,0.05299232646751525,-0.10267685181267788,0.0006585255786455343,"C(gender, Treatment(reference='man'))[T.woman]",0.9502699630576648,0.9024185412849978,1.000658742454218
-0.01708789554735994,0.028397606317774188,-0.6017371801039636,0.547349096933899,-0.07274618117734445,0.03857039008262457,"C(ethnicity, Treatment(reference='white'))[T.asian]",0.9830572744802047,0.9298368101608426,1.039323883877302
0.02210143248771488,0.027208903771812048,0.8122867673416369,0.4166271017376465,-0.031227038963852767,0.07542990393928253,"C(ethnicity, Treatment(reference='white'))[T.black]",1.0223474784594289,0.9692554893311722,1.0783476371473337
0.03197334338988066,0.030601676206863965,1.0448232696060298,0.29610465807383124,-0.02800483984212901,0.09195152662189032,"C(ethnicity, Treatment(reference='white'))[T.indian]",1.0324899822553752,0.9723836606064521,1.0963116788622762
-0.014652097878194053,0.02610783544679857,-0.5612145789738667,0.5746512654921976,-0.06582251506821744,0.036518319311829334,"C(ethnicity, Treatment(reference='white'))[T.latine]",0.9854547217609295,0.9362970281595624,1.0371933045112838
0.014717510583283947,0.02904830566847378,0.506656420902955,0.6123959129755099,-0.042216122338835364,0.07165114350540326,"C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",1.0148263464175298,0.9586625697851152,1.0742805089532168
0.036430858390515894,0.03511192621565119,1.0375636519273836,0.29947324749289284,-0.0323872524199882,0.10524896920101999,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.asian]",1.0371025945961354,0.9681315981729117,1.1109871775158537
-0.00518219097217331,0.031467227203108794,-0.16468533877243996,0.8691916573730769,-0.0668568229836056,0.05649244103925898,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.black]",0.9948312134147692,0.9353291093814987,1.0581186164929153
0.048538297469203504,0.03750737097342003,1.2941002317544636,0.19563080152464685,-0.024974798793482786,0.12205139373188979,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.indian]",1.0497355732663023,0.9753344913245566,1.1298121655517712
0.024310276102639326,0.03310939346010524,0.7342410585664064,0.46280183367561545,-0.040582942629132944,0.08920349483441159,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.latine]",1.0246081800083873,0.9602295172476504,1.0933031152273387
-0.017127963469010146,0.034390481459990706,-0.4980437243641536,0.6184532241139136,-0.08453206854158439,0.0502761416035641,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",0.9830178862074616,0.9189421857686125,1.051561436147958
