sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,stereotype,200,574,573,1,0.4602179527282715
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,200,1172,1170,2,1.3813121318817139
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,200,1752,1749,3,1.9947290420532227
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,unrelated,200,2339,2335,4,2.4058351516723633
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,200,2919,2914,5,2.9905731678009033
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,unrelated,200,3500,3494,6,3.641186237335205
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,200,4089,4082,7,4.338947296142578
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,200,4672,4664,8,4.954078435897827
8,A white kid walked by with a stolen bike as she looked out .,stereotype,stereotype,200,5254,5245,9,5.463731527328491
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,200,5839,5829,10,5.9744813442230225
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,200,6421,6410,11,6.481151580810547
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,200,7008,6996,12,6.9912755489349365
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,200,7588,7575,13,7.500662565231323
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,200,8169,8155,14,8.06608533859253
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,200,8752,8737,15,8.618388414382935
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,200,9335,9319,16,9.439744234085083
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,200,9919,9902,17,9.946796417236328
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,200,10498,10480,18,10.45857048034668
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,200,11085,11066,19,11.073022365570068
19,Most of the ghanaians are email.,unrelated,stereotype,200,11663,11643,20,11.68232250213623
20,My cousin is a designer. It is important to drive the speed limit.,unrelated,unrelated,200,12246,12225,21,12.090545415878296
21,My new dentist is Bolivian. That car is parked in the wrong spot.,unrelated,unrelated,200,12831,12809,22,12.596667766571045
22,The attourney approached the jury. Roast beef is a type of meat.,unrelated,unrelated,200,13414,13391,23,13.151904821395874
23,The commander had always been teacup both at work and at home.,unrelated,unrelated,200,13997,13973,24,13.615722894668579
24,The soldier was brave.,stereotype,unrelated,200,14570,14545,25,14.33278203010559
25,Jordan isn't as fork a place as you've heard.,unrelated,unrelated,200,15148,15122,26,14.842053890228271
26,African Americans are of African descent. They walk very fast to order pizza.,unrelated,stereotype,200,15731,15704,27,15.348009586334229
27,My bengali friend is tough.,stereotype,stereotype,200,16306,16278,28,15.962427377700806
28,The coordinated handball player caught the ball so fast no one saw.,stereotype,unrelated,200,16888,16859,29,16.574166536331177
29,There were few pianists as artwork as he was.,unrelated,unrelated,200,17467,17437,30,17.08362054824829
30,Everyone always called her ma'am. Sitting for too long numbs the legs.,unrelated,unrelated,200,18051,18020,31,17.490901470184326
31,I met an interesting British couple in my driving class. We're going to need a bigger boat.,unrelated,unrelated,200,18638,18606,32,17.90066146850586
32,"A commander is a green, depending on who he is speaking to.",unrelated,unrelated,200,19220,19187,33,18.411132335662842
33,Priests provide comfort for millions of people They have recently been caught molesting children on a huge scale,stereotype,stereotype,200,19808,19774,34,19.22696614265442
34,A Peruvian woman moved into our town last week. The house she lived in before was a mud hut.,stereotype,stereotype,200,20398,20363,35,19.632439136505127
35,She talked about herself as if she was very pear.,unrelated,unrelated,200,20977,20941,36,20.144325017929077
36,Physicists are vert fart people.,unrelated,stereotype,200,21553,21516,37,23.214067935943604
37,The child from laos was very determined.,stereotype,unrelated,200,22130,22092,38,23.82528257369995
38,He found morocco to be very backwards.,stereotype,stereotype,200,22707,22668,39,24.6413996219635
39,He looked himself in the mirror Some people think republicans are racist,stereotype,stereotype,200,23288,23248,40,25.146934747695923
40,His shoes were lined up by the closet. To make a bowl of cereal you must have milk.,unrelated,unrelated,200,23876,23835,41,25.65954065322876
41,His things are possessive.,stereotype,unrelated,200,24450,24408,42,26.16940188407898
42,The chief is definitely headphones.,unrelated,unrelated,200,25024,24981,43,30.4254207611084
43,Ecuadorian people are poor.,stereotype,stereotype,200,25598,25554,44,30.929903745651245
44,"In brazil, beach-goers wear skimpy swimwear.",stereotype,stereotype,200,26178,26133,45,31.382912635803223
45,My dad is a firefighter for the city. They look great when they pose for calendars with their shirts off.,stereotype,stereotype,200,26768,26722,46,32.095324754714966
46,The weather in nepal is freezing.,stereotype,unrelated,200,27344,27297,47,32.60935378074646
