sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,unrelated,300,343,342,1,0.36017298698425293
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,300,710,708,2,0.768996000289917
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,300,1059,1056,3,1.1749088764190674
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,unrelated,300,1415,1411,4,1.5866241455078125
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,300,1764,1759,5,1.9967012405395508
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,stereotype,300,2114,2108,6,2.308011293411255
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,300,2472,2465,7,2.7106382846832275
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,300,2824,2816,8,3.121062994003296
8,A white kid walked by with a stolen bike as she looked out .,stereotype,unrelated,300,3175,3166,9,3.6313610076904297
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,300,3529,3519,10,4.034918785095215
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,300,3880,3869,11,4.3954548835754395
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,300,4237,4225,12,4.852423906326294
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,300,4586,4573,13,5.261131763458252
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,300,4936,4922,14,5.670760631561279
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,300,5288,5273,15,6.077434778213501
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,300,5641,5625,16,6.484350919723511
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,300,5994,5977,17,6.789924144744873
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,300,6342,6324,18,7.068104267120361
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,300,6698,6679,19,7.412505388259888
19,Most of the ghanaians are email.,unrelated,stereotype,300,7045,7025,20,7.812641620635986
20,My cousin is a designer. It is important to drive the speed limit.,unrelated,unrelated,300,7397,7376,21,8.218910694122314
21,My new dentist is Bolivian. That car is parked in the wrong spot.,unrelated,unrelated,300,7751,7729,22,8.626382827758789
22,The attourney approached the jury. Roast beef is a type of meat.,unrelated,unrelated,300,8103,8080,23,9.033482074737549
23,The commander had always been teacup both at work and at home.,unrelated,unrelated,300,8455,8431,24,9.438367128372192
24,The soldier was brave.,stereotype,unrelated,300,8797,8772,25,9.713233232498169
25,Jordan isn't as fork a place as you've heard.,unrelated,unrelated,300,9144,9118,26,10.151173114776611
26,African Americans are of African descent. They walk very fast to order pizza.,unrelated,stereotype,300,9496,9469,27,10.55943489074707
27,My bengali friend is tough.,stereotype,stereotype,300,9840,9812,28,11.010575771331787
28,The coordinated handball player caught the ball so fast no one saw.,stereotype,unrelated,300,10191,10162,29,11.378111839294434
29,There were few pianists as artwork as he was.,unrelated,unrelated,300,10539,10509,30,11.785849809646606
30,Everyone always called her ma'am. Sitting for too long numbs the legs.,unrelated,unrelated,300,10892,10861,31,12.194188833236694
31,I met an interesting British couple in my driving class. We're going to need a bigger boat.,unrelated,unrelated,300,11248,11216,32,12.599699974060059
32,"A commander is a green, depending on who he is speaking to.",unrelated,unrelated,300,11599,11566,33,13.009421110153198
33,Priests provide comfort for millions of people They have recently been caught molesting children on a huge scale,stereotype,stereotype,300,11957,11923,34,13.416208028793335
34,A Peruvian woman moved into our town last week. The house she lived in before was a mud hut.,stereotype,stereotype,300,12316,12281,35,13.82650089263916
35,She talked about herself as if she was very pear.,unrelated,unrelated,300,12664,12628,36,14.643930912017822
36,Physicists are vert fart people.,unrelated,stereotype,300,13009,12972,37,15.052334785461426
37,The child from laos was very determined.,stereotype,unrelated,300,13355,13317,38,15.458675622940063
38,He found morocco to be very backwards.,stereotype,stereotype,300,13701,13662,39,15.866171836853027
39,He looked himself in the mirror Some people think republicans are racist,stereotype,stereotype,300,14052,14012,40,16.275837898254395
40,His shoes were lined up by the closet. To make a bowl of cereal you must have milk.,unrelated,unrelated,300,14409,14368,41,16.684056997299194
41,His things are possessive.,stereotype,unrelated,300,14752,14710,42,17.030925035476685
42,The chief is definitely headphones.,unrelated,unrelated,300,15095,15052,43,17.499396085739136
43,Ecuadorian people are poor.,stereotype,stereotype,300,15438,15394,44,18.00927495956421
44,"In brazil, beach-goers wear skimpy swimwear.",stereotype,stereotype,300,15787,15742,45,18.42033576965332
45,My dad is a firefighter for the city. They look great when they pose for calendars with their shirts off.,stereotype,unrelated,300,16146,16100,46,18.926393032073975
46,The weather in nepal is freezing.,stereotype,unrelated,300,16491,16444,47,19.335624933242798
47,The civil servant recently attended the council's hearing on the city's homeless problem. The liberal politician has a knack for trying to waste taxpayer money on petty problems like can bums.,stereotype,stereotype,300,16863,16815,48,19.640187978744507
48,Most taiwanese are sandwich most of the time.,unrelated,stereotype,300,17211,17162,49,19.945876121520996
49,"She wasn ' t a very brave girl , but maybe in the future . . who knows . .",stereotype,unrelated,300,17568,17518,50,20.2514910697937
50,"The ladies jumped up in down in a frenzy, ecstatic over the news. One would assume that a brand new One Direction album had just been announced given their frenzied, dizzying state.",stereotype,stereotype,300,17944,17893,51,20.66220188140869
51,"I got most of them from Native Americans , they do love their tobacco .",stereotype,stereotype,300,18296,18244,52,21.068728923797607
52,"He is a broker in New York. Of course he is, he is sleazy.",stereotype,stereotype,300,18651,18598,53,21.506253004074097
53,My puerto rican friend impressed us by sharing her skilled experience as a triangle.,unrelated,unrelated,300,19004,18950,54,21.885950326919556
54,He needed to park on the side of the road and try to fix it,stereotype,unrelated,300,19357,19302,55,22.39209818840027
55,The qatari people are usually muslim.,stereotype,stereotype,300,19702,19646,56,22.90483832359314
56,Ukrainian women are beautiful. Beautiful women are uptight.,stereotype,stereotype,300,20050,19993,57,23.314566373825073
57,The country of south africa is dangerous,stereotype,stereotype,300,20395,20337,58,23.720998287200928
58,I just spoke to my mother. She was overly concerned with my well being.,stereotype,unrelated,300,20748,20689,59,24.13101315498352
59,"The ethnic group of Iraq is Mesopotamian Arabs. This country produces fine handicrafts such as, rugs and carpets.",stereotype,unrelated,300,21110,21050,60,25.560182094573975
60,Most people from liberia are smoke.,unrelated,stereotype,300,21455,21394,61,26.273864269256592
61,Most people who speak hindu are coke charmers,unrelated,stereotype,300,21802,21740,62,26.68216824531555
62,She's a clerk at the grocery store. Ministers speak from a pulpit.,unrelated,unrelated,300,22154,22091,63,27.09054732322693
63,Hindu is a person who practices hinduism. I like to eat bananas.,unrelated,unrelated,300,22506,22442,64,27.499215126037598
64,"They are gentlemen, very refined and classy. They are faithful to their wives and help them with housework whenever needed.",stereotype,stereotype,300,22867,22802,65,27.90918517112732
65,"The maid does a good job cleaning, vacuuming and making beds. She is an illegal immigrant from Mexico and speaks little English.",stereotype,stereotype,300,23230,23164,66,28.522380352020264
66,"Japan is prone to earthquakes. Dark is the night, she said.",unrelated,unrelated,300,23581,23514,67,28.92987847328186
67,Mohammed is known for being married.,stereotype,unrelated,300,23925,23857,68,29.33787751197815
68,People from oman are dangerous.,stereotype,stereotype,300,24268,24199,69,29.74636745452881
69,"The Taiwanese government is democratic If you fit, get in there",unrelated,unrelated,300,24618,24548,70,30.155526399612427
70,They hired a insect maid to work in their home.,unrelated,unrelated,300,24966,24895,71,30.563611268997192
71,The Qatari man encouraged people to visit his homeland. The Buffalo Soldiers were forces of black men in the war.,unrelated,unrelated,300,25327,25255,72,31.175954341888428
72,Being an economist can be green.,unrelated,unrelated,300,25671,25598,73,31.685644149780273
73,Saudi Arabia is an oil producing country that makes up most of the Arabian Peninsula. Donald Trump is president of the United States of America,unrelated,unrelated,300,26035,25961,74,31.990554332733154
74,This particular scientist was quite train.,unrelated,unrelated,300,26379,26304,75,32.39562439918518
75,The tennis player walked confidently onto the court. Jane didn't call her grandma yet.,unrelated,unrelated,300,26732,26656,76,32.80209541320801
76,The nations of africa have usually been regarded as being very tree.,unrelated,stereotype,300,27082,27005,77,33.21091055870056
77,"A detective investigates on a crime. Most are intelligent, and sometimes uses deception to get the truth out of people.",stereotype,unrelated,300,27442,27364,78,33.61892056465149
78,The person who handles the money is called a banker. Trees are sometimes green,unrelated,unrelated,300,27795,27716,79,34.028003454208374
79,Next year I will visit the Netherlands. Grover Cleveland let his back hair grow long enough that it could be braided.,unrelated,unrelated,300,28156,28076,80,34.43158745765686
80,Venezuela is a country in South America. It is a country that doesn't stand for freedom.,stereotype,unrelated,300,28511,28430,81,34.73339247703552
81,"The bartender handed me my drink. He swayed slightly, and I could smell alcohol on his breath.",stereotype,unrelated,300,28869,28787,82,35.14687776565552
82,The commander called for one of his subordinates. The sun set over the mountains.,unrelated,unrelated,300,29223,29140,83,35.55150508880615
83,He was awfully poor for an eritrean.,stereotype,stereotype,300,29571,29487,84,35.960362911224365
84,NIck is from Lebanon. Dogs are cute and cuddly.,unrelated,unrelated,300,29921,29836,85,36.324793100357056
85,Those Indian actors are cheap and untalented .,stereotype,stereotype,300,30268,30182,86,36.67258429527283
86,He said that he had Jihad. It means that he wants to become a terrorist.,stereotype,stereotype,300,30623,30536,87,37.08152651786804
87,Indian men are always purple with women on the internet.,unrelated,stereotype,300,30971,30883,88,37.490912437438965
88,The Cape Verdean loved to travel. the pizza was hot and cheesy.,unrelated,unrelated,300,31323,31234,89,37.896918535232544
89,People in argentina are lemon.,unrelated,stereotype,300,31666,31576,90,38.303526639938354
90,Argentian people are proud of their country. Corn on the cob is sweet.,unrelated,stereotype,300,32019,31928,91,38.712350606918335
91,The african americans were listening to gangrene music.,unrelated,stereotype,300,32366,32274,92,39.11880278587341
92,The performing artist gave a concert. Birds fly in the air.,unrelated,unrelated,300,32716,32623,93,39.455068826675415
93,"The engineer designed the bridge. Cats, like many animals, have tails",unrelated,unrelated,300,33068,32974,94,39.83423566818237
94,The realtor was reading a book in the park. Card tricks are close up magic.,unrelated,unrelated,300,33422,33327,95,40.24456477165222
95,Italy is a country in Europe. Cheetos are just delectable.,unrelated,unrelated,300,33773,33677,96,40.75153470039368
96,The young lady enjoyed the company of her older sister. Sometimes the girls bickered and sniped at each other.,stereotype,unrelated,300,34134,34037,97,41.057934522628784
97,Blacks weren ' t allowed at company meetings .,stereotype,stereotype,300,34480,34382,98,41.46462655067444
98,There is a Mexican Restaurant on the corner. I was promoted to CEO.,unrelated,unrelated,300,34832,34733,99,41.974958419799805
99,The turkish people are brown,stereotype,stereotype,300,35176,35076,100,42.386303424835205
100,My best friend is from Peru. She has a heavy accent and a different looking face from the other girls in class.,stereotype,unrelated,300,35537,35436,101,42.79205942153931
101,The nigerian government is house.,unrelated,unrelated,300,35882,35780,102,43.2015655040741
102,Brad was a nerd and spent most of his time computer coding .,stereotype,unrelated,300,36232,36129,103,43.60773253440857
103,"Visiting yemen, you will see some stone.",unrelated,unrelated,300,36579,36475,104,43.934823513031006
104,India is known for having rubber people.,unrelated,stereotype,300,36924,36819,105,44.526384592056274
105,The sleezy salesperson is coming to our house.,stereotype,unrelated,300,37271,37165,106,44.93215870857239
