coef,se,z,p,ci_low,ci_high,term,OR,OR_ci_low,OR_ci_high
0.7665668999096146,0.10171370117602975,7.536515641909084,4.8269509449693415e-14,0.5672117088703269,0.9659220909489022,Intercept,2.152364273204021,1.7633434754708102,2.6272090656235636
-0.0734197193497928,0.06901808096194932,-1.0637751488667175,0.2874305717160821,-0.20869267231728303,0.06185323361769743,"C(gender, Treatment(reference='man'))[T.woman]",0.9292107404396478,0.8116446381831386,1.063806202282303
-0.08589389357490006,0.0711314217773263,-1.2075379829154407,0.2272250264758333,-0.2253089184275877,0.053521131277787584,"C(ethnicity, Treatment(reference='white'))[T.asian]",0.9176915990293018,0.7982695804821904,1.0549792845923753
-0.08340316333392758,0.072084813658241,-1.1570143432616424,0.24726650031014763,-0.22468680193636092,0.05788047526850576,"C(ethnicity, Treatment(reference='white'))[T.black]",0.9199801701704243,0.7987663516614024,1.059588341129293
0.02577207619622973,0.02575246416316097,1.0007615594742507,0.3169420980038494,-0.024701826076724196,0.07624597846918366,"C(ethnicity, Treatment(reference='white'))[T.indian]",1.0261070475973022,0.9756007673717965,1.079228008363793
-0.07091867594520895,0.07010703795838082,-1.0115771256419357,0.3117402874783235,-0.20832594540641783,0.06648859351599992,"C(ethnicity, Treatment(reference='white'))[T.latine]",0.9315376454657859,0.8119423446991788,1.0687487733398637
-0.058381841985308214,0.07074816482932364,-0.8252064506005413,0.40925439183548074,-0.1970456970230859,0.08028201305246946,"C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",0.943289691052317,0.8211531082027289,1.0835926118493118
0.06347701466040363,0.07775967065306325,0.8163230904566985,0.41431537137798247,-0.0889291392692965,0.21588316859010376,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.asian]",1.0655349938363048,0.9149104024971616,1.2409573877298397
0.07840731614061408,0.07634118705994464,1.0270644086140168,0.3043901364740672,-0.07121866103391261,0.22803329331514077,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.black]",1.0815631070737255,0.9312582399734161,1.2561271453730858
-0.008220434656407507,0.04002075088849409,-0.20540430836271165,0.8372562544555553,-0.0866596650321053,0.07021879571929028,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.indian]",0.9918132607231259,0.9169891259974746,1.0727428671263746
0.07091867594522708,0.06878263874674809,1.03105488881204,0.3025150807467536,-0.06389281876002842,0.20573017065048257,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.latine]",1.0734939214399648,0.9381055414576867,1.228421695044994
0.03844762708453264,0.07459407878812083,0.5154246517842307,0.6062563096949527,-0.10775408080012738,0.18464933496919267,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",1.0391963011927055,0.8978483674355344,1.2027965874651314
