sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,unrelated,300,345,344,1,0.3260648250579834
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,300,369,368,1,0.334550142288208
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,300,351,350,1,0.41034436225891113
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,stereotype,300,358,357,1,0.2837388515472412
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,300,351,350,1,0.43058204650878906
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,stereotype,300,352,351,1,0.3114161491394043
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,300,360,359,1,0.3095712661743164
7,The farmer is tired. He gets up early and works a long day.,stereotype,stereotype,300,354,353,1,0.3219740390777588
8,A white kid walked by with a stolen bike as she looked out .,stereotype,unrelated,300,353,352,1,0.29482507705688477
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,300,356,355,1,0.3908381462097168
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,300,353,352,1,0.33064818382263184
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,300,359,358,1,0.48379015922546387
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,300,351,350,1,0.31522703170776367
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,300,352,351,1,0.39567089080810547
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,300,354,353,1,0.4105672836303711
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,300,355,354,1,0.4063222408294678
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,300,355,354,1,0.4116847515106201
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,300,350,349,1,0.7106082439422607
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,300,358,357,1,0.3231201171875
19,Most of the ghanaians are email.,unrelated,unrelated,300,349,348,1,0.9035980701446533
20,My cousin is a designer. It is important to drive the speed limit.,unrelated,unrelated,300,354,353,1,0.4071688652038574
21,My new dentist is Bolivian. That car is parked in the wrong spot.,unrelated,unrelated,300,356,355,1,0.4062941074371338
