sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,unrelated,300,342,341,1,0.5785849094390869
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,300,708,706,2,0.9805517196655273
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,300,1056,1053,3,1.387359619140625
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,unrelated,300,1411,1407,4,1.7469167709350586
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,300,1759,1754,5,2.080791711807251
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,stereotype,300,2108,2102,6,2.4466636180877686
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,300,2465,2458,7,2.8180158138275146
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,300,2816,2808,8,3.225268602371216
8,A white kid walked by with a stolen bike as she looked out .,stereotype,unrelated,300,3166,3157,9,3.635342836380005
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,300,3519,3509,10,4.4529547691345215
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,300,3869,3858,11,4.962389945983887
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,300,4225,4213,12,5.577993154525757
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,300,4573,4560,13,5.983254909515381
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,300,4922,4908,14,6.392913818359375
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,300,5273,5258,15,6.904918909072876
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,300,5625,5609,16,7.412667989730835
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,300,5977,5960,17,7.820093154907227
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,300,6324,6306,18,8.181558847427368
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,300,6679,6660,19,8.638893842697144
19,Most of the ghanaians are email.,unrelated,stereotype,300,7025,7005,20,9.253204107284546
20,My cousin is a designer. It is important to drive the speed limit.,unrelated,unrelated,300,7376,7355,21,9.659788131713867
21,My new dentist is Bolivian. That car is parked in the wrong spot.,unrelated,unrelated,300,7729,7707,22,10.169546127319336
22,The attourney approached the jury. Roast beef is a type of meat.,unrelated,unrelated,300,8080,8057,23,10.67888331413269
23,The commander had always been teacup both at work and at home.,unrelated,unrelated,300,8431,8407,24,11.088017225265503
24,The soldier was brave.,stereotype,unrelated,300,8772,8747,25,11.596587419509888
25,Jordan isn't as fork a place as you've heard.,unrelated,unrelated,300,9118,9092,26,12.105793476104736
26,African Americans are of African descent. They walk very fast to order pizza.,unrelated,stereotype,300,9469,9442,27,12.720122575759888
27,My bengali friend is tough.,stereotype,stereotype,300,9812,9784,28,13.127590656280518
28,The coordinated handball player caught the ball so fast no one saw.,stereotype,unrelated,300,10162,10133,29,13.509913682937622
29,There were few pianists as artwork as he was.,unrelated,unrelated,300,10509,10479,30,14.048368692398071
30,Everyone always called her ma'am. Sitting for too long numbs the legs.,unrelated,unrelated,300,10861,10830,31,14.558751821517944
31,I met an interesting British couple in my driving class. We're going to need a bigger boat.,unrelated,unrelated,300,11216,11184,32,14.966679811477661
