coef,se,z,p,ci_low,ci_high,term,OR,OR_ci_low,OR_ci_high
0.5485105332002089,0.1325514921672213,4.138093990735551,3.502029153171604e-05,0.2887143824554121,0.8083066839450057,Intercept,1.7306733167081838,1.3347104573586661,2.2441047889091505
-0.03914583007392507,0.02866583277045274,-1.3655919361350133,0.17206707899678686,-0.09532982989086047,0.01703816974301034,"C(gender, Treatment(reference='man'))[T.woman]",0.96161046719535,0.9090730455513873,1.017184147241762
-0.03914583007392479,0.03750541361974634,-1.0437381246027582,0.2966065658877607,-0.11265508999390564,0.03436342984605606,"C(ethnicity, Treatment(reference='white'))[T.asian]",0.9616104671953503,0.8934587698476496,1.0349606739853665
-0.03134806151717155,0.026590536713871137,-1.1789179682416346,0.2384308421012421,-0.08346455580594903,0.020768432771605914,"C(ethnicity, Treatment(reference='white'))[T.black]",0.969138194654829,0.9199236920472504,1.0209855974560325
-0.035248854636375435,0.02740984046706421,-1.2859926958980523,0.19844561080737122,-0.08897115477380982,0.018473445501058956,"C(ethnicity, Treatment(reference='white'))[T.indian]",0.9653651507696518,0.9148719628825518,1.0186451351992636
-0.05081420087603977,0.03375418315015775,-1.5054193623939702,0.1322162941616479,-0.1169711841779177,0.015342782425838156,"C(ethnicity, Treatment(reference='white'))[T.latine]",0.9504552478803803,0.8896108276614024,1.0154610871791094
-0.03134806151715068,0.02929056056104712,-1.0702445059668741,0.2845092661141879,-0.08875650530379235,0.026060382269490992,"C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",0.9691381946548492,0.9150683607421125,1.0264029231402492
0.01584219308920809,0.042003133414745736,0.3771669349707726,0.7060495509057871,-0.06648243564152445,0.09816682181994063,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.asian]",1.0159683459289555,0.9356793503195271,1.103146798715962
0.07049389159110238,0.038560924853230094,1.8281172419856364,0.06753195779396808,-0.0050841323317840775,0.14607191551398885,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.black]",1.0730380148557366,0.994928769994028,1.157279411401935
0.05868868199481608,0.03324969055528251,1.7650895696980247,0.07754871336239541,-0.00647951399063923,0.1238568779802714,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.indian]",1.0604450537075143,0.9935414327940586,1.131853866194857
0.04303156263216053,0.046269356362733244,0.9300229355863585,0.3523592094628929,-0.04765470942664582,0.13371783469096687,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.latine]",1.043970844798377,0.9534629520148326,1.1430702393689673
0.06263275206181929,0.041958721363368555,1.4927230865643082,0.1355096875715689,-0.01960483064773444,0.144870334771373,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",1.0646357821323424,0.9805860943249923,1.155889681850709
