coef,se,z,p,ci_low,ci_high,term,OR,OR_ci_low,OR_ci_high
0.5967176975263353,0.08199338040933206,7.277632591160005,3.3972904634761603e-13,0.43601362495335244,0.7574217700993182,Intercept,1.816147859921676,1.5465298660031122,2.1327703535545215
-0.04645347194759705,0.019600697555521126,-2.3699907524215655,0.017788530177167753,-0.08487013322828074,-0.00803681066691337,"C(gender, Treatment(reference='man'))[T.woman]",0.9546089756331317,0.9186315763724809,0.991995398152782
-0.025548943853162975,0.02263381635938814,-1.1287952260231928,0.258984227014718,-0.06991040875025721,0.01881252104393126,"C(ethnicity, Treatment(reference='white'))[T.asian]",0.9747746685699399,0.9324773579756102,1.0189905914160426
0.0015087113336128572,0.019631381289226774,0.07685202133182556,0.9387412660341121,-0.036968088960045116,0.03998551162727083,"C(ethnicity, Treatment(reference='white'))[T.black]",1.0015098500111301,0.96370688774738,1.0407956946471906
0.006038823148030505,0.0215805052241369,0.2798277002929631,0.7796096985800077,-0.03625818985945631,0.048335836155517314,"C(ethnicity, Treatment(reference='white'))[T.indian]",1.0060570935993636,0.9643912652909831,1.0495230639363007
-0.028542656195535338,0.020639730444775982,-1.3828986900727487,0.16669593203647948,-0.06899578451791114,0.01191047212684046,"C(ethnicity, Treatment(reference='white'))[T.latine]",0.9718608373760366,0.9333306145083976,1.011981684242452
-0.0030154466723828974,0.021129814394204204,-0.14271051397451073,0.8865188127660181,-0.044429121885039155,0.03839822854027336,"C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",0.9969890952205085,0.9565433956837449,1.0391449676761377
0.028528035319522513,0.026947499673421017,1.0586524043141716,0.2897581114146941,-0.02428809351378755,0.08134416415283258,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.asian]",1.0289388570597922,0.9760044886882527,1.0847441623864065
0.02389106705944281,0.02439855459910759,0.9792000982024016,0.3274811201249491,-0.023929221229642163,0.07171135534852778,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.black]",1.0241787450114006,0.9763548125054388,1.0743451953101164
0.05250298339915637,0.026328927580048157,1.994117809756243,0.04613918136092896,0.0008992335906986629,0.10410673320761407,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.indian]",1.0539057062952422,1.000899638022441,1.1097188924518024
0.03152174766191536,0.027016901400534137,1.1667417811759924,0.24331466441411975,-0.02143040605700129,0.08447390138083201,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.latine]",1.0320238194567084,0.9787975934828173,1.0881444447939481
0.013452785465552983,0.026637278303315956,0.5050360368040419,0.613533525263355,-0.038755320655116485,0.06566089158622246,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",1.0135436813274308,0.9619860584712071,1.0678645339115456
