sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency,stereotype_type,original_dataset
0,Cape verde has crying jobs.,unrelated,stereotype,300,530,529,1,3.2938520908355713,race,stereoset_intrasentence
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,300,555,554,1,3.5833370685577393,race,stereoset_intersentence
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,300,536,535,1,3.0677781105041504,race,stereoset_intersentence
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,unrelated,300,545,544,1,4.483942270278931,profession,stereoset_intrasentence
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,300,536,535,1,3.4939451217651367,race,stereoset_intersentence
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,stereotype,300,536,535,1,3.7867789268493652,race,stereoset_intersentence
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,300,546,545,1,3.273587942123413,profession,stereoset_intersentence
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,300,539,538,1,3.0677120685577393,profession,stereoset_intersentence
8,A white kid walked by with a stolen bike as she looked out .,stereotype,stereotype,300,538,537,1,3.7843470573425293,race,crowspairs
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,300,541,540,1,4.49963116645813,race,stereoset_intersentence
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,300,538,537,1,2.9541869163513184,gender,stereoset_intersentence
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,300,546,545,1,3.6878252029418945,race,stereoset_intersentence
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,300,536,535,1,3.9480392932891846,race,stereoset_intersentence
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,300,538,537,1,3.7393710613250732,profession,stereoset_intersentence
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,300,538,537,1,3.476670980453491,race,stereoset_intrasentence
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,300,540,539,1,3.476497173309326,race,stereoset_intersentence
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,300,542,541,1,3.7887282371520996,race,stereoset_intrasentence
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,300,535,534,1,4.018093824386597,profession,stereoset_intersentence
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,300,543,542,1,3.5558369159698486,profession,stereoset_intersentence
19,Most of the ghanaians are email.,unrelated,unrelated,300,534,533,1,3.8885397911071777,race,stereoset_intrasentence
20,My cousin is a designer. It is important to drive the speed limit.,unrelated,unrelated,300,539,538,1,3.167072057723999,profession,stereoset_intersentence
21,My new dentist is Bolivian. That car is parked in the wrong spot.,unrelated,unrelated,300,540,539,1,3.4794321060180664,race,stereoset_intersentence
22,The attourney approached the jury. Roast beef is a type of meat.,unrelated,unrelated,300,541,540,1,3.580702066421509,profession,stereoset_intersentence
23,The commander had always been teacup both at work and at home.,unrelated,unrelated,300,538,537,1,3.4800431728363037,profession,stereoset_intrasentence
24,The soldier was brave.,stereotype,unrelated,300,529,528,1,4.603920221328735,profession,stereoset_intrasentence
25,Jordan isn't as fork a place as you've heard.,unrelated,unrelated,300,536,535,1,5.236670017242432,race,stereoset_intrasentence
26,African Americans are of African descent. They walk very fast to order pizza.,unrelated,stereotype,300,539,538,1,3.365618944168091,race,stereoset_intersentence
27,My bengali friend is tough.,stereotype,stereotype,300,532,531,1,3.479551076889038,race,stereoset_intrasentence
28,The coordinated handball player caught the ball so fast no one saw.,stereotype,unrelated,300,538,537,1,3.6582610607147217,profession,stereoset_intrasentence
29,There were few pianists as artwork as he was.,unrelated,unrelated,300,535,534,1,4.910873174667358,profession,stereoset_intrasentence
30,Everyone always called her ma'am. Sitting for too long numbs the legs.,unrelated,unrelated,300,540,539,1,3.275521993637085,gender,stereoset_intersentence
31,I met an interesting British couple in my driving class. We're going to need a bigger boat.,unrelated,unrelated,300,544,543,1,3.1735498905181885,race,stereoset_intersentence
32,"A commander is a green, depending on who he is speaking to.",unrelated,unrelated,300,538,537,1,3.9808990955352783,profession,stereoset_intrasentence
33,Priests provide comfort for millions of people They have recently been caught molesting children on a huge scale,stereotype,stereotype,300,545,544,1,3.277971029281616,profession,stereoset_intersentence
34,A Peruvian woman moved into our town last week. The house she lived in before was a mud hut.,stereotype,stereotype,300,545,544,1,2.1499030590057373,race,stereoset_intersentence
35,She talked about herself as if she was very pear.,unrelated,unrelated,300,535,534,1,3.435046911239624,gender,stereoset_intrasentence
36,Physicists are vert fart people.,unrelated,stereotype,300,532,531,1,3.016071081161499,profession,stereoset_intrasentence
