sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,stereotype,100,509,508,1,0.57145094871521
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,100,1042,1040,2,1.0080502033233643
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,100,1557,1554,3,1.6965441703796387
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,stereotype,100,2079,2075,4,2.115495204925537
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,100,2594,2589,5,2.583494186401367
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,unrelated,100,3110,3104,6,2.974046230316162
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,100,3634,3627,7,3.376345157623291
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,100,4152,4144,8,3.8377561569213867
8,A white kid walked by with a stolen bike as she looked out .,stereotype,stereotype,100,4669,4660,9,4.3353142738342285
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,100,5189,5179,10,4.73005223274231
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,100,5706,5695,11,7.400143146514893
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,100,6228,6216,12,7.9273340702056885
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,100,6743,6730,13,8.433197021484375
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,100,7259,7245,14,8.94641375541687
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,100,7777,7762,15,9.396727800369263
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,100,8295,8279,16,9.83117151260376
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,100,8814,8797,17,10.351213693618774
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,100,9328,9310,18,10.977223873138428
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,100,9850,9831,19,11.437227964401245
