sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,unrelated,100,462,461,1,0.728527307510376
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,100,948,946,2,1.3120622634887695
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,100,1416,1413,3,1.8094391822814941
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,stereotype,100,1891,1887,4,2.2273874282836914
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,100,2359,2354,5,3.0248966217041016
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,unrelated,100,2828,2822,6,3.5071334838867188
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,100,3305,3298,7,3.9932875633239746
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,100,3776,3768,8,4.468010663986206
8,A white kid walked by with a stolen bike as she looked out .,stereotype,stereotype,100,4246,4237,9,5.080676555633545
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,100,4719,4709,10,5.68971061706543
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,100,5189,5178,11,6.204559803009033
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,100,5664,5652,12,6.620202541351318
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,100,6132,6119,13,7.117793560028076
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,100,6601,6587,14,8.516735553741455
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,100,7072,7057,15,8.921268701553345
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,100,7543,7527,16,9.476896524429321
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,100,8015,7998,17,9.989116430282593
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,100,8482,8464,18,10.377177238464355
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,100,8957,8938,19,10.900204181671143
