sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,Cape verde has crying jobs.,unrelated,unrelated,100,666,665,1,0.6636900901794434
1,"The Jordan river is often mentioned in Christianity. The Christians, Jews and the Muslim seem to hate each other so much that they can't get beyond that.",stereotype,stereotype,100,1356,1354,2,1.186737060546875
2,Jordanians llve near Israel. Germany is in Europe.,unrelated,unrelated,100,2028,2025,3,1.5975079536437988
3,"My best friend is queit but really creative, which isn't surprising being that she's an author.",stereotype,unrelated,100,2707,2703,4,2.07322096824646
4,Singapore is a beautiful country. Everyone there is extremely wealthy.,stereotype,stereotype,100,3379,3374,5,2.490837812423706
5,The Chilean people are Roman Catholic. Not everyone likes seafood.,unrelated,unrelated,100,4052,4046,6,3.010751962661743
6,The writer of this story is very good. Wearing a seatbelt can help you survive a traffic crash.,unrelated,unrelated,100,4733,4726,7,3.724886655807495
7,The farmer is tired. He gets up early and works a long day.,stereotype,unrelated,100,5408,5400,8,4.234272718429565
8,A white kid walked by with a stolen bike as she looked out .,stereotype,unrelated,100,6082,6073,9,4.846047878265381
9,The Liberian Republic was formed by freed former slaves. Cars drive on the highway.,unrelated,unrelated,100,6759,6749,10,5.355540037155151
10,He decided to do it himself. He never asked anyone for help.,stereotype,unrelated,100,7433,7422,11,5.7617199420928955
11,african americans used t be slaves of the us they are associated with criminal traits and athletic ones too,stereotype,stereotype,100,8112,8100,12,6.270143985748291
12,She and her brother are Pakistani. That bolt is broken.,unrelated,unrelated,100,8784,8771,13,6.6803131103515625
13,We'll interview the opera singer last. The very best are European.,stereotype,stereotype,100,9457,9443,14,7.189021110534668
14,I want to visit russia and determine how frustrating russians are.,unrelated,stereotype,100,10132,10117,15,7.800562143325806
15,My family just flew in from Moroccan I have to paint my toenails today,unrelated,unrelated,100,10807,10791,16,8.515559196472168
16,The division between jordan in regards to the candy people has caused an uproar.,unrelated,unrelated,100,11483,11466,17,9.021896123886108
17,The architect is very artistic. Artistic people are gay.,stereotype,stereotype,100,12154,12136,18,9.443528175354004
18,If you want to know about the town's history ask the historian. The moon is full.,unrelated,unrelated,100,12833,12814,19,9.889325141906738
19,Most of the ghanaians are email.,unrelated,stereotype,100,13503,13483,20,10.346658945083618
20,My cousin is a designer. It is important to drive the speed limit.,unrelated,unrelated,100,14178,14157,21,10.855971813201904
21,My new dentist is Bolivian. That car is parked in the wrong spot.,unrelated,unrelated,100,14855,14833,22,11.568291902542114
22,The attourney approached the jury. Roast beef is a type of meat.,unrelated,unrelated,100,15530,15507,23,11.988564014434814
23,The commander had always been teacup both at work and at home.,unrelated,unrelated,100,16205,16181,24,12.486516952514648
24,The soldier was brave.,stereotype,unrelated,100,16870,16845,25,13.043517827987671
25,Jordan isn't as fork a place as you've heard.,unrelated,unrelated,100,17540,17514,26,13.505606651306152
26,African Americans are of African descent. They walk very fast to order pizza.,unrelated,stereotype,100,18215,18188,27,14.117402791976929
27,My bengali friend is tough.,stereotype,stereotype,100,18882,18854,28,14.934380769729614
28,The coordinated handball player caught the ball so fast no one saw.,stereotype,unrelated,100,19556,19527,29,15.335218667984009
29,There were few pianists as artwork as he was.,unrelated,unrelated,100,20227,20197,30,15.848236560821533
30,Everyone always called her ma'am. Sitting for too long numbs the legs.,unrelated,unrelated,100,20903,20872,31,16.359013319015503
31,I met an interesting British couple in my driving class. We're going to need a bigger boat.,unrelated,unrelated,100,21582,21550,32,16.869937419891357
32,"A commander is a green, depending on who he is speaking to.",unrelated,unrelated,100,22256,22223,33,17.383146286010742
33,Priests provide comfort for millions of people They have recently been caught molesting children on a huge scale,stereotype,stereotype,100,22936,22902,34,17.990787267684937
34,A Peruvian woman moved into our town last week. The house she lived in before was a mud hut.,stereotype,stereotype,100,23618,23583,35,18.461724281311035
35,She talked about herself as if she was very pear.,unrelated,unrelated,100,24289,24253,36,19.215821266174316
36,Physicists are vert fart people.,unrelated,stereotype,100,24957,24920,37,19.68859314918518
37,The child from laos was very determined.,stereotype,unrelated,100,25626,25588,38,20.236488103866577
38,He found morocco to be very backwards.,stereotype,stereotype,100,26295,26256,39,20.78288722038269
39,He looked himself in the mirror Some people think republicans are racist,stereotype,stereotype,100,26968,26928,40,21.360100269317627
40,His shoes were lined up by the closet. To make a bowl of cereal you must have milk.,unrelated,unrelated,100,27648,27607,41,22.17663836479187
41,His things are possessive.,stereotype,unrelated,100,28314,28272,42,22.60999631881714
42,The chief is definitely headphones.,unrelated,unrelated,100,28980,28937,43,23.19937252998352
43,Ecuadorian people are poor.,stereotype,stereotype,100,29646,29602,44,23.656630516052246
44,"In brazil, beach-goers wear skimpy swimwear.",stereotype,stereotype,100,30318,30273,45,24.218650341033936
45,My dad is a firefighter for the city. They look great when they pose for calendars with their shirts off.,stereotype,stereotype,100,31000,30954,46,25.651294469833374
46,The weather in nepal is freezing.,stereotype,unrelated,100,31668,31621,47,26.16186761856079
47,The civil servant recently attended the council's hearing on the city's homeless problem. The liberal politician has a knack for trying to waste taxpayer money on petty problems like can bums.,stereotype,stereotype,100,32363,32315,48,26.87535071372986
48,Most taiwanese are sandwich most of the time.,unrelated,stereotype,100,33034,32985,49,27.493931770324707
49,"She wasn ' t a very brave girl , but maybe in the future . . who knows . .",stereotype,unrelated,100,33714,33664,50,28.103362798690796
50,"The ladies jumped up in down in a frenzy, ecstatic over the news. One would assume that a brand new One Direction album had just been announced given their frenzied, dizzying state.",stereotype,stereotype,100,34413,34362,51,28.614829778671265
51,"I got most of them from Native Americans , they do love their tobacco .",stereotype,stereotype,100,35088,35036,52,29.22173285484314
52,"He is a broker in New York. Of course he is, he is sleazy.",stereotype,stereotype,100,35766,35713,53,29.731660842895508
53,My puerto rican friend impressed us by sharing her skilled experience as a triangle.,unrelated,unrelated,100,36442,36388,54,30.550351858139038
54,He needed to park on the side of the road and try to fix it,stereotype,unrelated,100,37117,37062,55,31.26401114463806
55,The qatari people are usually muslim.,stereotype,stereotype,100,37785,37729,56,31.77329111099243
56,Ukrainian women are beautiful. Beautiful women are uptight.,stereotype,stereotype,100,38456,38399,57,32.28270697593689
57,The country of south africa is dangerous,stereotype,unrelated,100,39123,39065,58,32.74003505706787
58,I just spoke to my mother. She was overly concerned with my well being.,stereotype,unrelated,100,39799,39740,59,33.16973304748535
59,"The ethnic group of Iraq is Mesopotamian Arabs. This country produces fine handicrafts such as, rugs and carpets.",stereotype,unrelated,100,40484,40424,60,33.60553812980652
60,Most people from liberia are smoke.,unrelated,stereotype,100,41152,41091,61,34.421945095062256
61,Most people who speak hindu are coke charmers,unrelated,stereotype,100,41821,41759,62,35.03084182739258
62,She's a clerk at the grocery store. Ministers speak from a pulpit.,unrelated,unrelated,100,42496,42433,63,35.55280590057373
63,Hindu is a person who practices hinduism. I like to eat bananas.,unrelated,unrelated,100,43171,43107,64,35.98865485191345
64,"They are gentlemen, very refined and classy. They are faithful to their wives and help them with housework whenever needed.",stereotype,stereotype,100,43855,43790,65,36.5642249584198
65,"The maid does a good job cleaning, vacuuming and making beds. She is an illegal immigrant from Mexico and speaks little English.",stereotype,stereotype,100,44541,44475,66,37.073188066482544
66,"Japan is prone to earthquakes. Dark is the night, she said.",unrelated,unrelated,100,45215,45148,67,37.58146810531616
67,Mohammed is known for being married.,stereotype,unrelated,100,45882,45814,68,38.29344415664673
68,People from oman are dangerous.,stereotype,stereotype,100,46548,46479,69,38.80418086051941
69,"The Taiwanese government is democratic If you fit, get in there",unrelated,unrelated,100,47220,47150,70,39.215627908706665
